9 1 0.05236873 1.4508332 1.4492669 0 1 
9.1000004 1 0.061821342 1.4477034 1.4461429 0 1 
9.1999998 1 0.071179666 1.4445852 1.4430305 0 1 
9.3000002 1 0.080444634 1.4414787 1.4399297 0 1 
9.3999996 1 0.089617185 1.4383837 1.4368405 0 1 
9.5 1 0.098698243 1.4353002 1.4337628 0 1 
9.6000004 1 0.10768872 1.4322282 1.4306965 0 1 
9.6999998 1 0.11658951 1.4291676 1.4276416 0 1 
9.8000002 1 0.12540151 1.4261184 1.424598 0 1 
9.8999996 1 0.13412562 1.4230804 1.4215658 0 1 
10 1 0.14276271 1.4200538 1.4185447 0 1 
10.1 1 0.15131363 1.4170383 1.4155349 0 1 
10.2 1 0.15977927 1.414034 1.412536 0 1 
10.3 1 0.16816045 1.4110409 1.4095484 0 1 
10.4 1 0.17645805 1.4080588 1.4065719 0 1 
10.5 1 0.18467286 1.4050877 1.4036062 0 1 
10.6 1 0.19280572 1.4021275 1.4006516 0 1 
10.7 1 0.20085748 1.3991783 1.3977077 0 1 
10.8 1 0.2088289 1.3962399 1.3947748 0 1 
10.9 1 0.21672082 1.3933123 1.3918526 0 1 
11 1 0.224534 1.3903955 1.3889412 0 1 
11.1 1 0.23226926 1.3874894 1.3860404 0 1 
11.2 1 0.23992735 1.3845941 1.3831503 0 1 
11.3 1 0.24750906 1.3817093 1.3802708 0 1 
11.4 1 0.25501513 1.3788351 1.3774019 0 1 
11.5 1 0.26244634 1.3759713 1.3745434 0 1 
11.6 1 0.2698034 1.3731182 1.3716954 0 1 
11.7 1 0.27708712 1.3702754 1.3688579 0 1 
11.8 1 0.28429815 1.3674428 1.3660306 0 1 
11.9 1 0.29143724 1.3646208 1.3632135 0 1 
12 1 0.29850513 1.361809 1.3604069 0 1 
12.1 1 0.30550253 1.3590074 1.3576103 0 1 
12.2 1 0.31243011 1.356216 1.3548241 0 1 
12.3 1 0.31928858 1.3534347 1.3520478 0 1 
12.4 1 0.32607865 1.3506634 1.3492815 0 1 
12.5 1 0.33280098 1.3479023 1.3465254 0 1 
12.6 1 0.33945629 1.3451511 1.3437792 0 1 
12.7 1 0.34604517 1.3424098 1.3410429 0 1 
12.8 1 0.35256833 1.3396784 1.3383164 0 1 
12.9 1 0.35902643 1.336957 1.3355999 0 1 
13 1 0.36542013 1.3342452 1.332893 0 1 
13.1 1 0.37175003 1.3315432 1.3301959 0 1 
13.2 1 0.37801677 1.328851 1.3275084 0 1 
13.3 1 0.38422102 1.3261683 1.3248307 0 1 
13.4 1 0.3903634 1.3234953 1.3221624 0 1 
13.5 1 0.39644447 1.3208319 1.3195037 0 1 
13.6 1 0.4024649 1.3181779 1.3168545 0 1 
13.7 1 0.40842527 1.3155334 1.3142147 0 1 
13.8 1 0.41432619 1.3128983 1.3115844 0 1 
13.9 1 0.42016825 1.3102726 1.3089633 0 1 
14 1 0.42595205 1.3076562 1.3063515 0 1 
14.1 1 0.43167812 1.3050491 1.303749 0 1 
14.2 1 0.43734708 1.3024513 1.3011557 0 1 
14.3 1 0.44295952 1.2998625 1.2985716 0 1 
14.4 1 0.44851595 1.2972829 1.2959965 0 1 
14.5 1 0.45401695 1.2947124 1.2934306 0 1 
14.6 1 0.45946309 1.292151 1.2908735 0 1 
14.7 1 0.4648549 1.2895985 1.2883255 0 1 
14.8 1 0.47019291 1.2870549 1.2857865 0 1 
14.9 1 0.47547767 1.2845203 1.2832563 0 1 
15 1 0.48070973 1.2819945 1.2807349 0 1 
15.1 1 0.48588961 1.2794775 1.2782223 0 1 
15.2 1 0.49101779 1.2769693 1.2757185 0 1 
15.3 1 0.49609482 1.2744697 1.2732233 0 1 
15.4 1 0.50112122 1.2719789 1.2707367 0 1 
15.5 1 0.5060975 1.2694967 1.2682587 0 1 
15.6 1 0.51102412 1.267023 1.2657893 0 1 
15.7 1 0.51590157 1.2645577 1.2633284 0 1 
15.8 1 0.52073038 1.2621011 1.2608759 0 1 
15.9 1 0.52551103 1.2596529 1.2584318 0 1 
16 1 0.53024399 1.257213 1.2559961 0 1 
16.1 1 0.53492975 1.2547814 1.2535688 0 1 
16.200001 1 0.53956872 1.2523581 1.2511495 0 1 
16.299999 1 0.5441615 1.2499431 1.2487386 0 1 
16.4 1 0.54870838 1.2475363 1.2463359 0 1 
16.5 1 0.55320996 1.2451376 1.2439413 0 1 
16.6 1 0.5576666 1.2427471 1.2415547 0 1 
16.700001 1 0.56207877 1.2403644 1.2391763 0 1 
16.799999 1 0.56644696 1.23799 1.2368057 0 1 
16.9 1 0.57077157 1.2356234 1.2344431 0 1 
17 1 0.57505304 1.2332648 1.2320884 0 1 
17.1 1 0.57929182 1.230914 1.2297416 0 1 
17.200001 1 0.58348829 1.2285711 1.2274024 0 1 
17.299999 1 0.58764291 1.2262359 1.2250712 0 1 
17.4 1 0.59175605 1.2239084 1.2227476 0 1 
17.5 1 0.59582818 1.2215886 1.2204316 0 1 
17.6 1 0.59985971 1.2192764 1.2181232 0 1 
17.700001 1 0.60385102 1.2169719 1.2158225 0 1 
17.799999 1 0.60780245 1.2146749 1.2135292 0 1 
17.9 1 0.61171454 1.2123854 1.2112434 0 1 
18 1 0.61558759 1.2101033 1.2089651 0 1 
18.1 1 0.61942196 1.2078286 1.206694 0 1 
18.200001 1 0.62321812 1.2055613 1.2044303 0 1 
18.299999 1 0.62697643 1.2033013 1.2021739 0 1 
18.4 1 0.63069719 1.2010485 1.1999248 0 1 
18.5 1 0.63438088 1.1988029 1.1976829 0 1 
18.6 1 0.63802779 1.1965646 1.195448 0 1 
18.700001 1 0.64163834 1.1943333 1.1932204 0 1 
18.799999 1 0.64521289 1.1921091 1.1909996 0 1 
18.9 1 0.64875174 1.1898919 1.188786 0 1 
19 1 0.6522553 1.1876818 1.1865792 0 1 
19.1 1 0.65572393 1.1854784 1.1843795 0 1 
19.200001 1 0.65915793 1.1832821 1.1821865 0 1 
19.299999 1 0.66255766 1.1810926 1.1800003 0 1 
19.4 1 0.66592348 1.1789098 1.1778209 0 1 
19.5 1 0.66925579 1.1767337 1.1756483 0 1 
19.6 1 0.67255479 1.1745645 1.1734823 0 1 
19.700001 1 0.67582089 1.1724018 1.1713229 0 1 
19.799999 1 0.67905438 1.1702456 1.16917 0 1 
19.9 1 0.68225569 1.1680961 1.1670238 0 1 
20 1 0.68542498 1.165953 1.164884 0 1 
20.1 1 0.68856269 1.1638165 1.1627506 0 1 
20.200001 1 0.69166911 1.1616863 1.1606236 0 1 
20.299999 1 0.69474453 1.1595625 1.1585029 0 1 
20.4 1 0.69778925 1.157445 1.1563885 0 1 
20.5 1 0.70080364 1.1553336 1.1542803 0 1 
20.6 1 0.70378792 1.1532285 1.1521784 0 1 
20.700001 1 0.70674247 1.1511297 1.1500825 0 1 
20.799999 1 0.7096675 1.1490369 1.1479927 0 1 
20.9 1 0.71256334 1.1469501 1.1459091 0 1 
21 1 0.71543032 1.1448694 1.1438314 0 1 
21.1 1 0.71826869 1.1427947 1.1417595 0 1 
21.200001 1 0.72107875 1.1407259 1.1396936 0 1 
21.299999 1 0.72386074 1.1386629 1.1376336 0 1 
21.4 1 0.72661501 1.1366057 1.1355793 0 1 
21.5 1 0.7293418 1.1345544 1.1335307 0 1 
21.6 1 0.73204136 1.1325086 1.131488 0 1 
21.700001 1 0.73471397 1.1304686 1.1294508 0 1 
21.799999 1 0.73736 1.1284343 1.1274191 0 1 
21.9 1 0.73997957 1.1264054 1.125393 0 1 
22 1 0.74257302 1.1243821 1.1233724 0 1 
22.1 1 0.74514055 1.1223643 1.1213573 0 1 
22.200001 1 0.74768251 1.1203518 1.1193476 0 1 
22.299999 1 0.75019914 1.1183447 1.1173432 0 1 
22.4 1 0.75269061 1.1163429 1.115344 0 1 
22.5 1 0.75515723 1.1143464 1.11335 0 1 
22.6 1 0.75759923 1.1123551 1.1113614 0 1 
22.700001 1 0.76001686 1.1103688 1.1093777 0 1 
22.799999 1 0.7624104 1.1083878 1.1073992 0 1 
22.9 1 0.76478004 1.1064118 1.1054257 0 1 
23 1 0.76712608 1.1044408 1.1034571 0 1 
23.1 1 0.76944864 1.1024747 1.1014935 0 1 
23.200001 1 0.77174807 1.1005135 1.0995346 0 1 
23.299999 1 0.77402455 1.0985571 1.0975807 0 1 
23.4 1 0.77627832 1.0966055 1.0956315 0 1 
23.5 1 0.77850956 1.0946586 1.0936869 0 1 
23.6 1 0.78071856 1.0927163 1.091747 0 1 
23.700001 1 0.78290558 1.0907788 1.0898117 0 1 
23.799999 1 0.78507072 1.0888457 1.087881 0 1 
23.9 1 0.78721428 1.0869172 1.0859547 0 1 
24 1 0.78933638 1.0849931 1.0840328 0 1 
24.1 1 0.79143739 1.0830734 1.0821152 0 1 
24.200001 1 0.79351741 1.081158 1.080202 0 1 
24.299999 1 0.79557663 1.0792469 1.078293 0 1 
24.4 1 0.79761535 1.07734 1.0763881 0 1 
24.5 1 0.79963374 1.0754373 1.0744874 0 1 
24.6 1 0.80163193 1.0735387 1.0725908 0 1 
24.700001 1 0.80361021 1.0716441 1.0706983 0 1 
24.799999 1 0.80556875 1.0697535 1.0688096 0 1 
24.9 1 0.80750775 1.0678668 1.0669249 0 1 
25 1 0.80942738 1.0659839 1.0650439 0 1 
25.1 1 0.81132787 1.0641049 1.0631669 0 1 
25.200001 1 0.81320941 1.0622296 1.0612934 0 1 
25.299999 1 0.81507212 1.060358 1.0594236 0 1 
25.4 1 0.81691629 1.05849 1.0575573 0 1 
25.5 1 0.81874204 1.0566255 1.0556946 0 1 
25.6 1 0.82054955 1.0547646 1.0538354 0 1 
25.700001 1 0.82233906 1.052907 1.0519795 0 1 
25.799999 1 0.82411069 1.0510528 1.050127 0 1 
25.9 1 0.82586461 1.049202 1.0482777 0 1 
26 1 0.82760108 1.0473542 1.0464317 0 1 
26.1 1 0.82932019 1.0455097 1.0445887 0 1 
26.200001 1 0.83102214 1.0436684 1.0427488 0 1 
26.299999 1 0.83270711 1.0418299 1.0409118 0 1 
26.4 1 0.83437526 1.0399945 1.0390779 0 1 
26.5 1 0.83602673 1.038162 1.0372467 0 1 
26.6 1 0.83766174 1.0363322 1.0354184 0 1 
