5.8499999 1 0.68507695 -0.85408378 -0.92476535 0 1 1 1 0.62727898 0.67049801 0.30504957 0 0.19574386 1 1 1 1 1 
6 1 0.63527775 -1.0672094 -1.1376687 0 1 1 1 0.83782345 0.7585597 0.63615143 0 0.238812 1 1 1 1 1 
6.1500001 1 0.58694828 -1.2706349 -1.3347372 0 1 1 1 1.3438681 0.941423 1.4464616 0 0.3207857 1 1 1 1 1 
6.3000002 1 0.54004687 -1.446224 -1.4984494 0 1 1 1 2.7470009 1.3210663 3.8303523 0 0.4892413 1 1 1 1 1 
6.4499998 1 0.49453163 -1.581382 -1.6191386 0 1 1 1 7.8784003 2.2013052 13.134707 0 0.89025855 1 1 1 1 1 
6.5999999 1 0.45036155 -1.6737227 -1.6979119 0 1 1 1 42.295063 5.0379682 78.988785 0 2.2372994 1 1 1 1 1 
6.75 1 0.4074969 -1.7296041 -1.7432464 0 1 1 1 10000 106.91714 10000 0 52.475071 1 1 1 1 1 
6.9000001 1 0.36589909 -1.7589728 -1.7654303 0 1 1 1 125.209 8.6514759 258.26318 0 4.7288866 1 1 1 1 1 
7.0500002 1 0.32553065 -1.7710532 -1.7730243 0 1 1 1 44.830158 5.2946253 93.743729 0 3.2529197 1 1 1 1 1 
7.1999998 1 0.28635532 -1.7726221 -1.7719362 0 1 1 1 28.475058 4.4753413 59.649345 0 3.125726 1 1 1 1 1 
7.3499999 1 0.24833776 -1.76806 -1.7658473 0 1 1 1 20.286469 4.3786054 42.277485 0 3.5263309 1 1 1 1 1 
7.5 1 0.21144381 -1.760005 -1.7569302 0 1 1 1 8.0061674 4.8134351 16.533363 0 4.5529213 1 1 1 1 1 
7.6500001 1 0.17564024 -1.7499893 -1.7464341 0 1 1 1 41.623852 6.2487292 84.980995 0 7.1153736 1 1 1 1 1 
7.8000002 1 0.14089482 -1.7388885 -1.7350701 0 1 1 1 699.54248 13.192357 1410.1533 0 18.726534 1 1 1 1 1 
7.9499998 1 0.10717628 -1.7272009 -1.7232428 0 1 1 1 2198.48 14.195921 4372.3701 0 26.490788 1 1 1 1 1 
8.1000004 1 0.074454278 -1.71521 -1.711183 0 1 1 1 248.33353 2.8499649 487.05576 0 7.6556106 1 1 1 1 1 
8.25 1 0.042699359 -1.7030785 -1.699023 0 1 1 1 105.87341 0.95341653 204.72223 0 4.4657183 1 1 1 1 1 
8.3999996 1 0.011882938 -1.6908998 -1.6868391 0 1 1 1 63.208401 0.18746933 120.4812 0 3.1552691 1 1 1 1 1 
8.5500002 1 -0.01802272 -1.6787277 -1.6746753 0 1 1 1 43.941246 0.22021087 82.554665 0 2.4437029 1 1 1 1 1 
8.6999998 1 -0.047044531 -1.6665931 -1.6625566 0 1 1 1 33.277462 0.46992627 61.619484 0 1.9977934 1 1 1 1 1 
