0.60299999 -69.533478 -78.654083 3.618435e-015 0.48028898 1 1 1 1 0.99958348 0.9999423 0.0085730143 0.001110848 0.0082593812 0.0017644666 -67.336624 -56.999855 
0.62309998 -69.518471 -78.610603 3.7303289e-015 0.47964552 1 1 1 1 0.99957043 0.9999404 0.008601794 0.0011220488 0.0084904665 0.0018170871 -67.324417 -56.999847 
0.64319998 -69.503502 -78.567207 3.8501349e-015 0.47900289 1 1 1 1 0.99955744 0.99993849 0.0086303493 0.0011333291 0.0087191304 0.0018694269 -67.31221 -56.999844 
0.66329998 -69.488556 -78.523895 3.9703424e-015 0.47836116 1 1 1 1 0.9995445 0.99993658 0.0086587323 0.0011446913 0.0089454092 0.0019214954 -67.299995 -56.99984 
0.68339998 -69.473656 -78.480682 4.0891083e-015 0.47772026 1 1 1 1 0.99953163 0.99993467 0.0086869849 0.0011561371 0.0091693383 0.0019733019 -67.287773 -56.999836 
0.70349997 -69.458778 -78.437546 4.2064507e-015 0.47708023 1 1 1 1 0.99951875 0.99993283 0.0087151406 0.0011676683 0.0093909502 0.0020248555 -67.275543 -56.999828 
0.72359997 -69.443932 -78.394501 4.3223867e-015 0.47644103 1 1 1 1 0.99950594 0.99993092 0.0087432247 0.0011792858 0.0096102804 0.0020761648 -67.263306 -56.999825 
0.74370003 -69.429123 -78.35154 4.4369326e-015 0.47580272 1 1 1 1 0.99949318 0.99992901 0.0087712575 0.0011909908 0.0098273633 0.0021272385 -67.25106 -56.999821 
0.76380002 -69.414345 -78.308662 4.5501056e-015 0.47516525 1 1 1 1 0.99948043 0.9999271 0.0087992549 0.0012027841 0.010042231 0.0021780855 -67.238808 -56.999813 
0.78390002 -69.39959 -78.265877 4.661922e-015 0.47452864 1 1 1 1 0.99946779 0.9999252 0.00882723 0.0012146664 0.010254915 0.0022287141 -67.226547 -56.999809 
0.80400002 -69.384872 -78.223175 4.7723979e-015 0.47389287 1 1 1 1 0.99945515 0.99992329 0.0088551929 0.0012266384 0.010465449 0.0022791321 -67.214279 -56.999802 
0.82410002 -69.370186 -78.180557 4.8908025e-015 0.47325796 1 1 1 1 0.99944252 0.99992138 0.0088831503 0.0012387008 0.010673863 0.0023293481 -67.202003 -56.999798 
0.84420002 -69.35553 -78.138031 5.0096256e-015 0.47262391 1 1 1 1 0.99943 0.99991947 0.0089111095 0.0012508541 0.01088019 0.0023793695 -67.18972 -56.99979 
0.86430001 -69.340897 -78.095581 5.1270239e-015 0.4719907 1 1 1 1 0.99941748 0.99991751 0.0089390753 0.0012630988 0.011084461 0.0024292045 -67.177429 -56.999786 
0.88440001 -69.326302 -78.053223 5.2430149e-015 0.47135833 1 1 1 1 0.99940503 0.9999156 0.0089670522 0.0012754353 0.011286703 0.0024788606 -67.165123 -56.999779 
0.90450001 -69.311729 -78.010948 5.3576155e-015 0.47072682 1 1 1 1 0.99939263 0.99991369 0.0089950422 0.0012878643 0.011486949 0.0025283447 -67.152817 -56.999771 
0.92460001 -69.297188 -77.968758 5.4708427e-015 0.47009617 1 1 1 1 0.99938023 0.99991173 0.0090230489 0.001300386 0.011685227 0.002577665 -67.140503 -56.999767 
0.9447 -69.282669 -77.926651 5.582712e-015 0.46946633 1 1 1 1 0.99936789 0.99990982 0.0090510743 0.0013130012 0.011881567 0.0026268282 -67.128174 -56.99976 
0.9648 -69.268188 -77.884628 5.6932409e-015 0.46883735 1 1 1 1 0.99935555 0.99990785 0.0090791192 0.0013257099 0.012075996 0.0026758416 -67.115845 -56.999752 
0.9849 -69.253731 -77.842697 5.8024442e-015 0.46820924 1 1 1 1 0.99934334 0.99990594 0.0091071865 0.0013385129 0.012268543 0.0027247116 -67.1035 -56.999744 
1.005 -69.239304 -77.800842 5.9195922e-015 0.46758193 1 1 1 1 0.99933106 0.99990398 0.0091352751 0.0013514103 0.012459235 0.0027734456 -67.091148 -56.999737 
1.0251 -69.224899 -77.759071 6.0371731e-015 0.46695548 1 1 1 1 0.9993189 0.99990201 0.0091633881 0.0013644029 0.012648101 0.0028220499 -67.078796 -56.999729 
1.0452 -69.210526 -77.717392 6.1533445e-015 0.46632987 1 1 1 1 0.99930674 0.99990004 0.0091915261 0.0013774908 0.012835165 0.0028705311 -67.066429 -56.999722 
1.0653 -69.196175 -77.675789 6.268123e-015 0.4657051 1 1 1 1 0.99929464 0.99989808 0.0092196884 0.0013906747 0.013020457 0.0029188956 -67.054054 -56.999714 
1.0854 -69.181854 -77.63427 6.3815259e-015 0.46508116 1 1 1 1 0.99928254 0.99989611 0.0092478776 0.0014039548 0.013204 0.00296715 -67.041672 -56.999706 
1.1055 -69.167557 -77.592834 6.4935693e-015 0.46445805 1 1 1 1 0.9992705 0.99989414 0.0092760921 0.0014173316 0.013385821 0.0030153 -67.029282 -56.999699 
1.1256 -69.15329 -77.551483 6.6042697e-015 0.46383578 1 1 1 1 0.99925852 0.99989218 0.0093043344 0.0014308055 0.013565945 0.0030633518 -67.016884 -56.999691 
1.1457 -69.139046 -77.510216 6.7136429e-015 0.46321434 1 1 1 1 0.99924654 0.99989021 0.0093326038 0.001444377 0.013744398 0.0031113117 -67.004478 -56.99968 
1.1658 -69.124825 -77.469032 6.8309586e-015 0.46259376 1 1 1 1 0.99923462 0.99988818 0.0093609011 0.0014580464 0.013921204 0.0031591852 -66.992058 -56.999672 
1.1859 -69.110634 -77.427933 6.9487051e-015 0.46197397 1 1 1 1 0.9992227 0.99988616 0.0093892263 0.0014718141 0.014096387 0.0032069781 -66.979637 -56.999664 
1.206 -69.096466 -77.386909 7.06504e-015 0.46135503 1 1 1 1 0.99921083 0.99988419 0.0094175804 0.0014856806 0.01426997 0.0032546963 -66.967201 -56.999653 
1.2261 -69.082321 -77.345978 7.1799807e-015 0.46073693 1 1 1 1 0.99919897 0.99988216 0.0094459625 0.0014996462 0.014441978 0.0033023448 -66.954765 -56.999641 
1.2462 -69.068199 -77.305122 7.2935432e-015 0.46011963 1 1 1 1 0.99918717 0.99988014 0.0094743753 0.0015137115 0.014612434 0.0033499293 -66.942314 -56.999634 
1.2663 -69.054108 -77.264343 7.4057446e-015 0.4595032 1 1 1 1 0.99917543 0.99987811 0.0095028169 0.0015278767 0.014781361 0.0033974554 -66.929863 -56.999622 
1.2864 -69.040031 -77.223656 7.5166009e-015 0.45888758 1 1 1 1 0.99916369 0.99987608 0.0095312884 0.0015421424 0.014948782 0.003444928 -66.917397 -56.999611 
1.3065 -69.025986 -77.183044 7.6261282e-015 0.45827276 1 1 1 1 0.999152 0.999874 0.0095597906 0.0015565088 0.015114717 0.0034923523 -66.904922 -56.999603 
1.3266 -69.011963 -77.142517 7.7435955e-015 0.45765877 1 1 1 1 0.99914032 0.99987197 0.0095883235 0.0015709765 0.01527919 0.0035397334 -66.892441 -56.999592 
1.3467 -68.997963 -77.102074 7.8614932e-015 0.45704561 1 1 1 1 0.9991287 0.99986988 0.0096168872 0.0015855457 0.015442221 0.0035870762 -66.879951 -56.99958 
1.3668 -68.983986 -77.061707 7.9779763e-015 0.4564333 1 1 1 1 0.99911708 0.9998678 0.0096454816 0.001600217 0.015603834 0.0036343855 -66.867455 -56.999569 
1.3868999 -68.970024 -77.021423 8.0930635e-015 0.45582175 1 1 1 1 0.99910545 0.99986577 0.0096741086 0.0016149906 0.015764046 0.0036816662 -66.854942 -56.999557 
