0.69 0.021320298 0.046162285 -65.139305 0.13350709 1 1 0.99507833 -80 -62.433319 0.021482095 0.091585465 0.00016179691 0.15473047 
0.69999999 0.021337975 0.04619164 -65.135117 0.13341807 1 1 0.99507356 -80 -62.427761 0.021499954 0.091593809 0.00016197996 0.15469818 
0.70999998 0.021355668 0.046221018 -65.130928 0.13332911 1 1 0.99506879 -80 -62.422195 0.021517832 0.091602162 0.00016216337 0.15466593 
0.72000003 0.02137338 0.046250422 -65.12674 0.13324021 1 1 0.99506402 -80 -62.41663 0.021535728 0.091610514 0.00016234713 0.1546337 
0.73000002 0.02139111 0.046279848 -65.122551 0.13315137 1 1 0.99505925 -80 -62.411057 0.021553641 0.091618873 0.00016253127 0.15460151 
0.74000001 0.02140886 0.046309292 -65.118355 0.13306259 1 1 0.99505448 -80 -62.405483 0.021571577 0.091627233 0.00016271576 0.15456936 
0.75 0.021426627 0.046338763 -65.114159 0.13297386 1 1 0.99504972 -80 -62.399902 0.021589529 0.0916356 0.00016290061 0.15453723 
0.75999999 0.021444414 0.046368256 -65.109962 0.13288519 1 1 0.99504489 -80 -62.394321 0.0216075 0.091643959 0.00016308585 0.15450515 
0.76999998 0.021462219 0.046397772 -65.105766 0.13279659 1 1 0.99504012 -80 -62.388733 0.021625491 0.091652334 0.00016327143 0.15447308 
0.77999997 0.021480042 0.04642731 -65.10157 0.13270804 1 1 0.99503529 -80 -62.383144 0.021643499 0.091660708 0.00016345739 0.15444106 
0.79000002 0.021497885 0.04645687 -65.097374 0.13261956 1 1 0.99503052 -80 -62.377552 0.021661527 0.091669083 0.00016364372 0.15440907 
0.80000001 0.021515746 0.046486452 -65.09317 0.13253114 1 1 0.99502569 -80 -62.371952 0.021679576 0.091677457 0.00016383042 0.15437712 
0.81 0.021533625 0.046516061 -65.088974 0.13244276 1 1 0.99502087 -80 -62.366352 0.021697642 0.091685839 0.00016401749 0.15434518 
0.81999999 0.021551523 0.046545688 -65.08477 0.13235445 1 1 0.99501604 -80 -62.360744 0.021715729 0.091694228 0.00016420493 0.1543133 
0.82999998 0.02156944 0.046575341 -65.080566 0.13226619 1 1 0.99501121 -80 -62.355137 0.021733833 0.09170261 0.00016439275 0.15428142 
0.83999997 0.021587377 0.046605017 -65.076355 0.13217801 1 1 0.99500638 -80 -62.349522 0.021751959 0.091711007 0.00016458095 0.15424959 
0.85000002 0.021605331 0.046634715 -65.072151 0.13208987 1 1 0.99500155 -80 -62.343906 0.021770101 0.091719396 0.00016476952 0.15421781 
0.86000001 0.021623306 0.046664435 -65.06794 0.1320018 1 1 0.99499673 -80 -62.338284 0.021788266 0.091727801 0.00016495847 0.15418604 
0.87 0.021641299 0.046694182 -65.063736 0.13191378 1 1 0.99499184 -80 -62.332661 0.021806447 0.091736197 0.00016514781 0.15415432 
0.88 0.021659311 0.046723947 -65.059525 0.13182583 1 1 0.99498701 -80 -62.32703 0.021824649 0.091744602 0.00016533752 0.15412262 
0.88999999 0.021677343 0.046753738 -65.055313 0.13173793 1 1 0.99498212 -80 -62.321396 0.021842869 0.091753006 0.00016552763 0.15409096 
0.89999998 0.021695392 0.046783552 -65.051094 0.13165009 1 1 0.9949773 -80 -62.315762 0.02186111 0.091761418 0.0001657181 0.15405932 
0.91000003 0.021713462 0.046813391 -65.046883 0.13156231 1 1 0.99497241 -80 -62.31012 0.021879371 0.091769829 0.00016590898 0.15402772 
0.92000002 0.02173155 0.046843253 -65.042664 0.13147458 1 1 0.99496752 -80 -62.304474 0.021897649 0.091778249 0.00016610023 0.15399615 
