0.76999998 0.36777967 4.9101191 1 1 
0.77999997 0.36081773 4.8681893 1 1 
0.79000002 0.35404235 4.8264918 1 1 
0.80000001 0.34744698 4.7850299 1 1 
0.81 0.34102538 4.7438073 1 1 
0.81999999 0.33477148 4.7028284 1 1 
0.82999998 0.32867953 4.6620955 1 1 
0.83999997 0.32274401 4.621613 1 1 
0.85000002 0.31695956 4.5813828 1 1 
0.86000001 0.31132105 4.5414076 1 1 
0.87 0.30582362 4.5016894 1 1 
0.88 0.30046251 4.4622312 1 1 
0.88999999 0.29523325 4.4230342 1 1 
0.89999998 0.29013148 4.3841009 1 1 
0.91000003 0.28515297 4.3454318 1 1 
0.92000002 0.28029379 4.3070288 1 1 
0.93000001 0.27555004 4.2688932 1 1 
0.94 0.27091804 4.2310257 1 1 
0.94999999 0.26639426 4.1934276 1 1 
0.95999998 0.26197526 4.1560993 1 1 
0.97000003 0.25765774 4.1190414 1 1 
0.98000002 0.25343859 4.0822544 1 1 
0.99000001 0.24931474 4.0457382 1 1 
1 0.24528329 4.0094938 1 1 
1.01 0.24134144 3.9735208 1 1 
1.02 0.23748648 3.9378192 1 1 
1.03 0.23371583 3.902389 1 1 
1.04 0.23002698 3.8672302 1 1 
1.05 0.2264175 3.8323419 1 1 
1.0599999 0.22288512 3.7977242 1 1 
1.0700001 0.21942757 3.7633765 1 1 
1.08 0.21604273 3.7292981 1 1 
1.09 0.2127285 3.6954887 1 1 
1.1 0.20948289 3.6619473 1 1 
1.11 0.206304 3.6286733 1 1 
1.12 0.20318995 3.5956659 1 1 
1.13 0.20013896 3.5629241 1 1 
1.14 0.19714929 3.5304472 1 1 
1.15 0.19421931 3.498234 1 1 
1.16 0.19134736 3.4662836 1 1 
1.17 0.18853191 3.4345949 1 1 
1.1799999 0.18577147 3.4031668 1 1 
1.1900001 0.18306458 3.3719981 1 1 
1.2 0.18040983 3.3410876 1 1 
1.21 0.17780589 3.3104341 1 1 
1.22 0.17525144 3.2800364 1 1 
1.23 0.17274521 3.2498932 1 1 
1.24 0.17028598 3.2200031 1 1 
1.25 0.16787258 3.1903648 1 1 
1.26 0.16550386 3.1609771 1 1 
1.27 0.1631787 3.1318383 1 1 
1.28 0.16089602 3.1029475 1 1 
1.29 0.15865481 3.0743024 1 1 
1.3 0.15645404 3.0459025 1 1 
1.3099999 0.15429275 3.0177457 1 1 
1.3200001 0.15216997 2.9898307 1 1 
1.33 0.15008482 2.9621563 1 1 
1.34 0.14803641 2.9347205 1 1 
1.35 0.14602384 2.907522 1 1 
1.36 0.14404632 2.8805594 1 1 
1.37 0.14210302 2.8538308 1 1 
1.38 0.14019315 2.8273351 1 1 
1.39 0.13831596 2.8010705 1 1 
1.4 0.13647071 2.7750354 1 1 
1.41 0.13465668 2.7492282 1 1 
1.42 0.13287316 2.7236476 1 1 
1.4299999 0.13111949 2.6982918 1 1 
1.4400001 0.12939501 2.6731591 1 1 
1.45 0.12769908 2.6482482 1 1 
1.46 0.12603106 2.6235573 1 1 
1.47 0.12439037 2.5990851 1 1 
1.48 0.12277642 2.5748296 1 1 
1.49 0.12118863 2.5507896 1 1 
1.5 0.11962646 2.5269632 1 1 
1.51 0.11808935 2.5033488 1 1 
1.52 0.11657678 2.4799452 1 1 
1.53 0.11508825 2.4567504 1 1 
1.54 0.11362326 2.433763 1 1 
1.55 0.11218133 2.4109814 1 1 
1.5599999 0.11076197 2.3884039 1 1 
1.5700001 0.10936473 2.3660293 1 1 
1.58 0.10798918 2.3438554 1 1 
1.59 0.10663486 2.3218813 1 1 
1.6 0.10530136 2.3001051 1 1 
1.61 0.10398826 2.2785251 1 1 
1.62 0.10269517 2.2571399 1 1 
1.63 0.10142168 2.2359483 1 1 
1.64 0.10016742 2.2149482 1 1 
1.65 0.098932013 2.1941383 1 1 
1.66 0.097715095 2.173517 1 1 
1.67 0.096516311 2.1530831 1 1 
1.6799999 0.095335312 2.1328347 1 1 
1.6900001 0.09417177 2.1127703 1 1 
1.7 0.093025349 2.0928886 1 1 
1.71 0.091895729 2.0731878 1 1 
1.72 0.090782598 2.0536668 1 1 
1.73 0.089685641 2.0343242 1 1 
1.74 0.088604577 2.0151579 1 1 
1.75 0.087539099 1.9961669 1 1 
1.76 0.086488925 1.9773496 1 1 
1.77 0.085453779 1.9587047 1 1 
1.78 0.084433384 1.9402305 1 1 
1.79 0.083427481 1.9219258 1 1 
1.8 0.082435809 1.903789 1 1 
1.8099999 0.081458122 1.8858188 1 1 
1.8200001 0.080494151 1.8680137 1 1 
1.83 0.079543673 1.8503724 1 1 
1.84 0.078606449 1.8328935 1 1 
1.85 0.077682234 1.8155755 1 1 
1.86 0.07677082 1.7984171 1 1 
1.87 0.075871974 1.7814169 1 1 
1.88 0.074985482 1.7645736 1 1 
1.89 0.074111126 1.7478857 1 1 
1.9 0.073248714 1.7313521 1 1 
1.91 0.072398037 1.7149713 1 1 
1.92 0.071558885 1.6987419 1 1 
1.9299999 0.070731081 1.6826628 1 1 
1.9400001 0.06991443 1.6667327 1 1 
1.95 0.069108739 1.6509501 1 1 
1.96 0.06831383 1.6353137 1 1 
1.97 0.067529529 1.6198225 1 1 
1.98 0.06675566 1.604475 1 1 
1.99 0.06599205 1.58927 1 1 
2 0.065238528 1.5742062 1 1 
2.01 0.064494938 1.5592825 1 1 
2.02 0.063761115 1.5444976 1 1 
2.03 0.063036904 1.5298501 1 1 
2.04 0.062322147 1.5153391 1 1 
2.05 0.061616696 1.5009631 1 1 
2.0599999 0.060920406 1.4867212 1 1 
2.0699999 0.060233127 1.4726118 1 1 
2.0799999 0.059554722 1.4586341 1 1 
2.0899999 0.058885045 1.4447868 1 1 
2.0999999 0.058223967 1.4310687 1 1 
2.1099999 0.057571348 1.4174787 1 1 
2.1199999 0.056927059 1.4040157 1 1 
2.1300001 0.056290973 1.3906783 1 1 
2.1400001 0.05566296 1.3774657 1 1 
2.1500001 0.0550429 1.3643767 1 1 
2.1600001 0.054430671 1.35141 1 1 
2.1700001 0.05382615 1.3385649 1 1 
2.1800001 0.053229228 1.3258399 1 1 
2.1900001 0.052639782 1.313234 1 1 
2.2 0.052057702 1.3007463 1 1 
2.21 0.051482882 1.2883756 1 1 
2.22 0.050915208 1.2761209 1 1 
2.23 0.050354578 1.2639811 1 1 
2.24 0.049800884 1.2519552 1 1 
2.25 0.049254026 1.2400422 1 1 
2.26 0.048713904 1.228241 1 1 
2.27 0.048180416 1.2165506 1 1 
2.28 0.04765347 1.20497 1 1 
2.29 0.047132965 1.1934983 1 1 
2.3 0.046618812 1.1821344 1 1 
2.3099999 0.046110917 1.1708773 1 1 
2.3199999 0.045609191 1.159726 1 1 
2.3299999 0.045113545 1.1486797 1 1 
2.3399999 0.044623893 1.1377374 1 1 
2.3499999 0.044140149 1.1268981 1 1 
2.3599999 0.043662224 1.1161608 1 1 
2.3699999 0.043190043 1.1055247 1 1 
2.3800001 0.042723525 1.0949887 1 1 
2.3900001 0.042262584 1.084552 1 1 
2.4000001 0.041807145 1.0742136 1 1 
2.4100001 0.041357134 1.0639728 1 1 
2.4200001 0.040912472 1.0538286 1 1 
2.4300001 0.040473081 1.04378 1 1 
2.4400001 0.040038899 1.0338262 1 1 
2.45 0.039609842 1.0239664 1 1 
2.46 0.039185848 1.0141996 1 1 
2.47 0.038766842 1.0045251 1 1 
2.48 0.038352758 0.99494195 1 1 
2.49 0.037943531 0.98544925 1 1 
2.5 0.037539091 0.97604632 1 1 
2.51 0.037139375 0.9667322 1 1 
2.52 0.036744319 0.95750612 1 1 
2.53 0.03635386 0.9483673 1 1 
2.54 0.035967939 0.9393149 1 1 
2.55 0.035586488 0.9303481 1 1 
2.5599999 0.035209455 0.92146611 1 1 
2.5699999 0.03483678 0.91266823 1 1 
2.5799999 0.034468401 0.90395355 1 1 
2.5899999 0.034104262 0.89532137 1 1 
2.5999999 0.033744309 0.88677096 1 1 
2.6099999 0.033388484 0.87830144 1 1 
2.6199999 0.033036739 0.86991221 1 1 
2.6300001 0.032689013 0.86160243 1 1 
2.6400001 0.032345258 0.85337138 1 1 
2.6500001 0.032005422 0.84521836 1 1 
2.6600001 0.031669449 0.83714259 1 1 
2.6700001 0.031337295 0.82914335 1 1 
2.6800001 0.03100891 0.82121998 1 1 
2.6900001 0.030684242 0.81337178 1 1 
2.7 0.030363245 0.80559796 1 1 
2.71 0.030045873 0.79789793 1 1 
2.72 0.029732078 0.79027092 1 1 
2.73 0.029421814 0.78271633 1 1 
2.74 0.029115038 0.77523339 1 1 
2.75 0.028811703 0.76782155 1 1 
2.76 0.028511766 0.76047999 1 1 
2.77 0.028215187 0.75320822 1 1 
2.78 0.027921921 0.74600548 1 1 
2.79 0.027631925 0.73887116 1 1 
2.8 0.02734516 0.73180455 1 1 
2.8099999 0.027061585 0.72480518 1 1 
2.8199999 0.026781162 0.71787226 1 1 
2.8299999 0.026503848 0.71100521 1 1 
2.8399999 0.026229607 0.70420349 1 1 
2.8499999 0.0259584 0.69746637 1 1 
2.8599999 0.025690189 0.69079334 1 1 
2.8699999 0.025424939 0.68418378 1 1 
2.8800001 0.025162609 0.67763704 1 1 
2.8900001 0.024903169 0.67115259 1 1 
2.9000001 0.024646578 0.66472983 1 1 
2.9100001 0.024392806 0.65836817 1 1 
2.9200001 0.024141815 0.65206701 1 1 
2.9300001 0.023893571 0.64582586 1 1 
2.9400001 0.023648042 0.63964409 1 1 
2.95 0.023405196 0.63352114 1 1 
2.96 0.023164999 0.62745649 1 1 
2.97 0.022927418 0.62144959 1 1 
2.98 0.022692423 0.61549991 1 1 
2.99 0.022459984 0.60960686 1 1 
3 0.022230066 0.60376996 1 1 
3.01 0.022002643 0.59798861 1 1 
3.02 0.021777684 0.59226239 1 1 
3.03 0.021555157 0.58659065 1 1 
3.04 0.021335036 0.58097303 1 1 
3.05 0.02111729 0.57540888 1 1 
3.0599999 0.020901894 0.56989783 1 1 
3.0699999 0.020688819 0.56443924 1 1 
3.0799999 0.020478034 0.55903268 1 1 
3.0899999 0.020269517 0.55367774 1 1 
3.0999999 0.020063236 0.54837376 1 1 
3.1099999 0.019859171 0.54312044 1 1 
3.1199999 0.01965729 0.53791714 1 1 
3.1300001 0.019457571 0.53276348 1 1 
3.1400001 0.019259987 0.527659 1 1 
3.1500001 0.019064514 0.52260321 1 1 
3.1600001 0.018871125 0.51759565 1 1 
3.1700001 0.0186798 0.51263589 1 1 
3.1800001 0.018490512 0.50772339 1 1 
3.1900001 0.018303236 0.5028578 1 1 
3.2 0.018117953 0.49803865 1 1 
3.21 0.017934637 0.49326548 1 1 
3.22 0.017753266 0.48853788 1 1 
3.23 0.017573817 0.4838554 1 1 
3.24 0.017396268 0.47921762 1 1 
3.25 0.017220596 0.4746241 1 1 
3.26 0.017046783 0.47007447 1 1 
3.27 0.016874805 0.46556827 1 1 
3.28 0.016704641 0.46110511 1 1 
3.29 0.016536271 0.45668456 1 1 
3.3 0.016369674 0.45230624 1 1 
3.3099999 0.01620483 0.44796973 1 1 
3.3199999 0.01604172 0.44367465 1 1 
3.3299999 0.015880324 0.43942061 1 1 
3.3399999 0.015720621 0.43520722 1 1 
3.3499999 0.015562593 0.43103406 1 1 
3.3599999 0.01540622 0.4269008 1 1 
3.3699999 0.015251486 0.42280701 1 1 
3.3800001 0.01509837 0.41875237 1 1 
3.3900001 0.014946854 0.41473648 1 1 
3.4000001 0.014796921 0.41075897 1 1 
3.4100001 0.014648553 0.40681946 1 1 
3.4200001 0.014501732 0.40291762 1 1 
3.4300001 0.014356441 0.3990531 1 1 
3.4400001 0.014212663 0.39522552 1 1 
3.45 0.01407038 0.39143452 1 1 
3.46 0.013929578 0.38767979 1 1 
3.47 0.013790238 0.38396096 1 1 
3.48 0.013652344 0.38027769 1 1 
3.49 0.01351588 0.37662965 1 1 
3.5 0.013380832 0.37301651 1 1 
3.51 0.013247183 0.3694379 1 1 
3.52 0.013114916 0.36589354 1 1 
3.53 0.012984018 0.36238307 1 1 
3.54 0.012854474 0.35890621 1 1 
3.55 0.012726267 0.35546261 1 1 
3.5599999 0.012599383 0.35205194 1 1 
3.5699999 0.012473809 0.34867391 1 1 
3.5799999 0.012349529 0.34532821 1 1 
3.5899999 0.012226529 0.34201452 1 1 
3.5999999 0.012104796 0.33873254 1 1 
3.6099999 0.011984315 0.33548197 1 1 
3.6199999 0.011865073 0.33226252 1 1 
3.6300001 0.011747057 0.32907388 1 1 
3.6400001 0.011630251 0.32591575 1 1 
3.6500001 0.011514645 0.32278788 1 1 
3.6600001 0.011400225 0.31968993 1 1 
3.6700001 0.011286977 0.31662163 1 1 
3.6800001 0.011174889 0.31358275 1 1 
3.6900001 0.011063949 0.31057292 1 1 
3.7 0.010954144 0.30759192 1 1 
3.71 0.010845462 0.30463949 1 1 
3.72 0.01073789 0.30171528 1 1 
3.73 0.010631417 0.29881912 1 1 
3.74 0.01052603 0.29595068 1 1 
3.75 0.010421719 0.29310971 1 1 
3.76 0.010318472 0.29029596 1 1 
3.77 0.010216276 0.28750914 1 1 
3.78 0.010115121 0.28474903 1 1 
3.79 0.010014997 0.28201535 1 1 
3.8 0.0099158902 0.27930787 1 1 
3.8099999 0.0098177912 0.27662632 1 1 
3.8199999 0.0097206896 0.27397045 1 1 
3.8299999 0.0096245743 0.27134004 1 1 
3.8399999 0.0095294341 0.26873484 1 1 
3.8499999 0.0094352597 0.26615459 1 1 
3.8599999 0.0093420409 0.26359904 1 1 
3.8699999 0.0092497664 0.26106802 1 1 
3.8800001 0.0091584269 0.25856122 1 1 
3.8900001 0.0090680122 0.25607845 1 1 
3.9000001 0.0089785131 0.25361949 1 1 
3.9100001 0.0088899191 0.25118408 1 1 
3.9200001 0.0088022202 0.24877203 1 1 
3.9300001 0.0087154089 0.24638307 1 1 
3.9400001 0.0086294739 0.24401703 1 1 
3.95 0.0085444059 0.24167366 1 1 
3.96 0.0084601976 0.23935276 1 1 
3.97 0.0083768386 0.23705409 1 1 
3.98 0.0082943197 0.23477748 1 1 
3.99 0.0082126325 0.23252268 1 1 
4 0.0081317686 0.2302895 1 1 
4.0100002 0.0080517186 0.22807774 1 1 
4.02 0.0079724742 0.22588718 1 1 
4.0300002 0.007894027 0.22371762 1 1 
4.04 0.0078163696 0.22156885 1 1 
4.0500002 0.0077394918 0.2194407 1 1 
4.0599999 0.0076633873 0.21733296 1 1 
4.0700002 0.0075880466 0.21524543 1 1 
4.0799999 0.0075134626 0.2131779 1 1 
4.0900002 0.0074396268 0.21113022 1 1 
4.0999999 0.007366532 0.20910217 1 1 
4.1100001 0.0072941701 0.20709357 1 1 
4.1199999 0.0072225332 0.20510423 1 1 
4.1300001 0.0071516144 0.20313397 1 1 
4.1399999 0.0070814057 0.20118262 1 1 
4.1500001 0.0070119002 0.19924997 1 1 
4.1599998 0.0069430899 0.19733587 1 1 
4.1700001 0.0068749683 0.19544013 1 1 
4.1799998 0.006807528 0.19356257 1 1 
4.1900001 0.0067407615 0.19170302 1 1 
4.1999998 0.0066746627 0.18986131 1 1 
4.21 0.0066092238 0.18803728 1 1 
4.2199998 0.0065444382 0.18623073 1 1 
4.23 0.0064802999 0.18444152 1 1 
4.2399998 0.0064168009 0.18266949 1 1 
4.25 0.0063539357 0.18091445 1 1 
4.2600002 0.0062916973 0.17917624 1 1 
4.27 0.0062300796 0.17745472 1 1 
4.2800002 0.0061690756 0.17574972 1 1 
4.29 0.0061086793 0.17406107 1 1 
4.3000002 0.0060488842 0.17238863 1 1 
4.3099999 0.0059896847 0.17073224 1 1 
4.3200002 0.0059310743 0.16909175 1 1 
4.3299999 0.0058730468 0.16746698 1 1 
4.3400002 0.0058155963 0.16585784 1 1 
4.3499999 0.0057587172 0.16426411 1 1 
4.3600001 0.0057024034 0.16268569 1 1 
4.3699999 0.0056466493 0.16112241 1 1 
4.3800001 0.0055914484 0.15957415 1 1 
4.3899999 0.0055367961 0.15804073 1 1 
4.4000001 0.0054826862 0.15652205 1 1 
4.4099998 0.0054291133 0.15501793 1 1 
4.4200001 0.0053760717 0.15352826 1 1 
4.4299998 0.0053235563 0.15205288 1 1 
4.4400001 0.0052715614 0.15059166 1 1 
4.4499998 0.0052200821 0.14914447 1 1 
4.46 0.0051691127 0.14771117 1 1 
4.4699998 0.0051186481 0.14629163 1 1 
4.48 0.0050686835 0.14488572 1 1 
4.4899998 0.0050192135 0.14349331 1 1 
4.5 0.0049702334 0.14211427 1 1 
4.5100002 0.0049217376 0.14074846 1 1 
4.52 0.0048737219 0.13939576 1 1 
4.5300002 0.0048261806 0.13805605 1 1 
4.54 0.0047791097 0.13672921 1 1 
4.5500002 0.004732504 0.13541511 1 1 
4.5599999 0.0046863589 0.13411361 1 1 
4.5700002 0.0046406696 0.13282463 1 1 
4.5799999 0.004595432 0.131548 1 1 
4.5900002 0.0045506405 0.13028365 1 1 
4.5999999 0.0045062914 0.12903143 1 1 
4.6100001 0.00446238 0.12779124 1 1 
4.6199999 0.0044189021 0.12656295 1 1 
4.6300001 0.0043758526 0.12534647 1 1 
4.6399999 0.0043332283 0.12414166 1 1 
4.6500001 0.0042910241 0.12294843 1 1 
4.6599998 0.0042492356 0.12176665 1 1 
4.6700001 0.0042078593 0.12059622 1 1 
4.6799998 0.0041668904 0.11943703 1 1 
4.6900001 0.0041263252 0.11828898 1 1 
4.6999998 0.0040861596 0.11715195 1 1 
4.71 0.0040463894 0.11602584 1 1 
4.7199998 0.0040070107 0.11491054 1 1 
4.73 0.0039680195 0.11380596 1 1 
4.7399998 0.003929412 0.11271199 1 1 
4.75 0.0038911842 0.11162852 1 1 
4.7600002 0.0038533325 0.11055546 1 1 
4.77 0.003815853 0.10949271 1 1 
4.7800002 0.0037787422 0.10844017 1 1 
4.79 0.0037419959 0.10739773 1 1 
4.8000002 0.003705611 0.10636531 1 1 
4.8099999 0.0036695832 0.10534281 1 1 
4.8200002 0.0036339096 0.10433012 1 1 
4.8299999 0.0035985864 0.10332717 1 1 
4.8400002 0.0035636099 0.10233384 1 1 
4.8499999 0.0035289768 0.10135007 1 1 
4.8600001 0.0034946837 0.10037574 1 1 
4.8699999 0.0034607272 0.099410772 1 1 
4.8800001 0.0034271039 0.098455071 1 1 
4.8899999 0.0033938102 0.097508557 1 1 
4.9000001 0.0033608433 0.096571133 1 1 
4.9099998 0.0033281995 0.095642716 1 1 
4.9200001 0.0032958759 0.094723217 1 1 
4.9299998 0.0032638691 0.093812548 1 1 
4.9400001 0.0032321759 0.092910632 1 1 
4.9499998 0.0032007934 0.092017382 1 1 
4.96 0.0031697182 0.091132715 1 1 
4.9699998 0.0031389475 0.090256549 1 1 
4.98 0.0031084784 0.089388795 1 1 
4.9899998 0.0030783073 0.088529386 1 1 
5 0.0030484318 0.087678231 1 1 
5.0100002 0.0030188488 0.08683525 1 1 
5.02 0.0029895552 0.086000375 1 1 
5.0300002 0.0029605483 0.085173517 1 1 
5.04 0.0029318251 0.084354609 1 1 
5.0500002 0.0029033832 0.083543561 1 1 
5.0599999 0.0028752193 0.082740314 1 1 
5.0700002 0.0028473309 0.081944786 1 1 
5.0799999 0.0028197151 0.081156895 1 1 
5.0900002 0.0027923691 0.08037658 1 1 
5.0999999 0.0027652907 0.079603769 1 1 
5.1100001 0.002738477 0.078838378 1 1 
5.1199999 0.002711925 0.078080341 1 1 
5.1300001 0.0026856326 0.077329591 1 1 
5.1399999 0.0026595972 0.076586053 1 1 
5.1500001 0.0026338159 0.07584966 1 1 
5.1599998 0.0026082864 0.075120345 1 1 
5.1700001 0.0025830062 0.074398041 1 1 
5.1799998 0.0025579729 0.073682673 1 1 
5.1900001 0.0025331839 0.072974183 1 1 
5.1999998 0.0025086368 0.072272502 1 1 
5.21 0.0024843295 0.071577564 1 1 
5.2199998 0.002460259 0.070889309 1 1 
5.23 0.0024364237 0.070207663 1 1 
5.2399998 0.0024128207 0.069532573 1 1 
5.25 0.002389448 0.068863966 1 1 
5.2600002 0.0023663032 0.068201788 1 1 
5.27 0.0023433843 0.067545973 1 1 
5.2800002 0.0023206887 0.066896461 1 1 
5.29 0.0022982142 0.066253193 1 1 
5.3000002 0.0022759591 0.065616108 1 1 
5.3099999 0.0022539208 0.064985149 1 1 
5.3200002 0.0022320971 0.064360246 1 1 
5.3299999 0.0022104862 0.063741356 1 1 
5.3400002 0.0021890858 0.063128412 1 1 
5.3499999 0.0021678938 0.062521361 1 1 
5.3600001 0.0021469083 0.061920144 1 1 
5.3699999 0.0021261272 0.061324704 1 1 
5.3800001 0.0021055485 0.060734987 1 1 
5.3899999 0.00208517 0.060150944 1 1 
5.4000001 0.0020649901 0.05957251 1 1 
5.4099998 0.0020450065 0.058999635 1 1 
5.4200001 0.0020252175 0.05843227 1 1 
5.4299998 0.0020056211 0.057870358 1 1 
5.4400001 0.0019862154 0.057313848 1 1 
5.4499998 0.0019669984 0.056762688 1 1 
5.46 0.0019479685 0.056216825 1 1 
5.4699998 0.0019291238 0.055676207 1 1 
5.48 0.0019104623 0.05514079 1 1 
5.4899998 0.0018919823 0.054610517 1 1 
5.5 0.0018736819 0.05408534 1 1 
5.5100002 0.0018555596 0.053565215 1 1 
5.52 0.0018376135 0.05305009 1 1 
5.5300002 0.0018198419 0.052539915 1 1 
5.54 0.0018022429 0.052034646 1 1 
5.5500002 0.0017848151 0.051534232 1 1 
5.5599999 0.0017675568 0.05103863 1 1 
5.5700002 0.0017504659 0.050547794 1 1 
5.5799999 0.0017335414 0.050061673 1 1 
5.5900002 0.0017167812 0.049580228 1 1 
5.5999999 0.0017001838 0.049103413 1 1 
5.6100001 0.0016837476 0.04863118 1 1 
5.6199999 0.0016674713 0.048163485 1 1 
5.6300001 0.0016513529 0.04770029 1 1 
5.6399999 0.0016353909 0.047241546 1 1 
5.6500001 0.0016195842 0.046787214 1 1 
5.6599998 0.0016039307 0.046337247 1 1 
5.6700001 0.0015884294 0.045891605 1 1 
5.6799998 0.0015730786 0.045450252 1 1 
5.6900001 0.0015578767 0.045013141 1 1 
5.6999998 0.0015428223 0.044580232 1 1 
5.71 0.0015279142 0.044151485 1 1 
5.7199998 0.0015131506 0.043726861 1 1 
5.73 0.0014985304 0.043306317 1 1 
5.7399998 0.001484052 0.042889819 1 1 
5.75 0.0014697141 0.042477325 1 1 
5.7600002 0.0014555154 0.042068794 1 1 
5.77 0.0014414543 0.041664194 1 1 
5.7800002 0.0014275296 0.041263483 1 1 
5.79 0.0014137401 0.040866628 1 1 
5.8000002 0.0014000842 0.040473584 1 1 
5.8099999 0.0013865607 0.040084321 1 1 
5.8200002 0.0013731685 0.039698802 1 1 
5.8299999 0.001359906 0.039316989 1 1 
5.8400002 0.0013467722 0.038938846 1 1 
5.8499999 0.0013337657 0.038564339 1 1 
5.8600001 0.0013208853 0.038193434 1 1 
5.8699999 0.0013081298 0.037826095 1 1 
5.8800001 0.0012954979 0.037462287 1 1 
5.8899999 0.0012829883 0.03710198 1 1 
5.9000001 0.0012706001 0.036745135 1 1 
5.9099998 0.0012583319 0.03639172 1 1 
5.9200001 0.0012461826 0.036041707 1 1 
5.9299998 0.001234151 0.035695057 1 1 
5.9400001 0.001222236 0.035351742 1 1 
5.9499998 0.0012104363 0.035011724 1 1 
5.96 0.001198751 0.03467498 1 1 
5.9699998 0.0011871789 0.034341473 1 1 
5.98 0.001175719 0.03401117 1 1 
5.9899998 0.0011643699 0.033684049 1 1 
6 0.0011531308 0.033360068 1 1 
6.0100002 0.0011420005 0.033039205 1 1 
6.02 0.0011309781 0.032721426 1 1 
6.0300002 0.0011200623 0.032406706 1 1 
6.04 0.0011092522 0.032095008 1 1 
6.0500002 0.0010985469 0.031786311 1 1 
6.0599999 0.0010879452 0.031480581 1 1 
6.0700002 0.001077446 0.031177789 1 1 
6.0799999 0.0010670485 0.030877911 1 1 
6.0900002 0.0010567517 0.030580916 1 1 
6.0999999 0.0010465545 0.030286778 1 1 
6.1100001 0.001036456 0.029995466 1 1 
6.1199999 0.0010264552 0.029706957 1 1 
6.1300001 0.0010165513 0.029421223 1 1 
6.1399999 0.0010067432 0.029138235 1 1 
6.1500001 0.00099702983 0.028857971 1 1 
6.1599998 0.00098741066 0.028580399 1 1 
6.1700001 0.0009778844 0.028305499 1 1 
6.1799998 0.00096845039 0.028033242 1 1 
6.1900001 0.00095910765 0.027763601 1 1 
6.1999998 0.00094985525 0.027496556 1 1 
6.21 0.00094069238 0.027232077 1 1 
6.2199998 0.00093161815 0.026970142 1 1 
